sqft_living,sqft_living15,sqft_liv_per_bedroom,bathrooms,bedrooms,lat,grade,price,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8
-1.8297941351807308,-1.1321344834079994,-2.363334019656286,-1.4767842123265205,3,47.5093,-1.4492351673800157,210000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0749167456717355,0.03999525592485197,0.21115087192707116,0.5707645161416355,3,47.3291,0.3645513168899657,298900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8068977579268289,0.7597007649406262,1.3350795159721038,0.5707645161416355,3,47.5123,0.3645513168899657,475000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.21202259525868036,-0.09923819676037528,0.02708337892743643,0.5707645161416355,3,47.432,-0.542341925245025,339950.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9840241686723585,-1.211579500564926,0.2903574780296244,-0.11175172668108314,2,47.5426,-0.542341925245025,340000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.31210933825894244,0.49002796347508265,-0.10896375087707973,-0.4530098480924425,3,47.3609,-0.542341925245025,263000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.398355892289937,0.8103149239651514,0.4277303270607541,0.5707645161416355,5,47.7587,0.3645513168899657,755000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.004285108720402699,-0.48313295776152804,0.3162899307010174,0.22950639473027618,3,47.4838,0.3645513168899657,325000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.91073201461356,-0.9796809365415384,-0.953612153154897,-0.7942679695038017,3,47.6965,0.3645513168899657,375000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.4146093026352704,-0.5038493376923252,1.1609319104392142,0.5707645161416355,4,47.426,1.2714445590249566,706000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3475386744377769,0.5183321983073969,2.030731678098521,0.5707645161416355,2,47.7161,0.3645513168899657,740000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8393674245859277,-1.0803896766626204,-0.8500373770791297,-0.4530098480924425,3,47.4605,-0.542341925245025,295500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48308638056574404,-0.7427993478796612,-0.7400380027932382,-0.11175172668108314,5,47.634,-0.542341925245025,580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1965064064906483,0.07367708389406526,-0.011152409630136565,-0.11175172668108314,2,47.5277,-1.4492351673800157,480000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.34137154373879247,0.4324544026748947,-0.1490111028719184,0.22950639473027618,3,47.5484,0.3645513168899657,515000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6650172292902473,0.9325021423751038,0.23779197333418636,0.5707645161416355,4,47.45,1.2714445590249566,427500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.934346262957456,-0.5457637505280194,-1.115875587626263,-1.4767842123265205,2,47.5294,-1.4492351673800157,389950.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2370194270166264,-0.6755296189233642,-1.43761848062071,-0.4530098480924425,3,47.5445,-0.542341925245025,464600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5485842179620782,0.28256549516943613,1.0161645367010612,-0.11175172668108314,3,47.6476,0.3645513168899657,875000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.10659155393879163,-0.7201922591362614,0.4508305007373278,0.5707645161416355,3,47.5328,-1.4492351673800157,291700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5485842179620782,0.35860741179930544,0.08817808404413296,-0.4530098480924425,4,47.6879,0.3645513168899657,555000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.10659155393879163,0.8103149239651514,0.4508305007373278,-0.11175172668108314,3,47.5717,0.3645513168899657,550000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.19800983328051786,0.3132532639039087,0.046017024603615224,0.5707645161416355,3,47.3363,0.3645513168899657,257000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8570338393492251,-0.19015090009907543,-0.8756026697731787,-0.7942679695038017,3,47.5009,-0.542341925245025,327000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9423560889235436,0.47575645292558383,1.4990736868806822,-0.11175172668108314,3,47.5056,1.2714445590249566,850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.335954342551408,0.32846066971881915,-0.9378497220913766,0.9120226375529948,5,47.667,-0.542341925245025,671500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.088333454622421,-0.4421707380740182,-0.7622157206241592,1.2532807589643542,4,47.5468,-0.542341925245025,320000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7062484141918621,1.1161771197175292,0.2903574780296244,0.9120226375529948,4,47.5901,0.3645513168899657,950000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5080219401050108,0.022990068495484652,-0.37946290170240515,-0.4530098480924425,3,47.4435,0.3645513168899657,317000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5552571825456386,-0.6534686415813218,-0.4455279206975781,0.22950639473027618,3,47.3124,-0.542341925245025,230000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.4716384200511103,-2.011647903323009,-1.7966278345072644,-0.7942679695038017,3,47.5998,0.3645513168899657,356999.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6033114154406646,-0.24623392223907534,-0.5130813404513678,-0.11175172668108314,3,47.6398,-0.542341925245025,640000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.030205680326099684,-0.46257415045211436,0.35051200767380986,-0.4530098480924425,3,47.4185,-0.542341925245025,250000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1613074988377263,-0.09923819676037528,0.13524162432831435,1.9357970017870727,5,47.6782,2.1783378011599472,1290000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.002661779795668,-0.5669663668259433,-1.088227423450476,-1.4767842123265205,3,47.5166,-1.4492351673800157,210000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2642746714576259,0.416390495302805,0.6554425482650404,0.5707645161416355,3,47.3521,-0.542341925245025,289950.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6857042823512642,0.6949513166006034,1.1864772234024072,0.5707645161416355,3,47.4381,0.3645513168899657,415000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2370194270166264,-1.3774833019103707,-1.43761848062071,-1.4767842123265205,3,47.7182,-0.542341925245025,355500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.6805421978212465,-0.5883357250700445,-0.7253425454077053,-1.4767842123265205,2,47.5245,-2.3561284095150064,255000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.4716384200511103,-1.4350023364585731,-1.7966278345072644,-1.4767842123265205,3,47.3781,-1.4492351673800157,225000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.8944671444563175,-0.011355430235221538,1.0188635947374132,-0.11175172668108314,5,47.5798,-0.542341925245025,760000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7266517433685378,-0.46257415045211436,1.2368858359719812,-0.11175172668108314,3,47.5767,0.3645513168899657,650000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9042725343688937,0.6419165892697906,1.4531888314661143,-0.4530098480924425,3,47.3397,-0.542341925245025,625000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.0978339239397141,-1.2658111820952156,-1.2290265495915556,-0.4530098480924425,3,47.3151,-0.542341925245025,235000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2651488982172325,1.7783389499075675,1.8811919886229906,0.5707645161416355,3,47.6854,2.1783378011599472,894400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20538717497692954,-0.40182160352146457,0.5794157927064637,-0.4530098480924425,3,47.2837,-0.542341925245025,252000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3267023348127788,0.022990068495484652,-0.12891982827860493,0.5707645161416355,3,47.4051,-0.542341925245025,268000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8266272250471878,1.234859551741115,0.4426014992650489,0.5707645161416355,4,47.4357,1.2714445590249566,460000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21750255927582166,0.35860741179930544,0.5950948044562759,0.5707645161416355,3,47.3909,-0.542341925245025,244615.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.1426420041951301,-0.19015090009907543,-0.8373348763533491,1.2532807589643542,4,47.5488,-0.542341925245025,350000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11912758790683553,0.6284807752564507,-0.47911462042807346,-0.7942679695038017,4,47.584,0.3645513168899657,615000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8937145487182454,1.1327078100517518,0.5266635593006906,0.5707645161416355,4,47.3799,1.2714445590249566,368000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.49245369293146396,-0.6755296189233642,-0.35776133881504313,-0.11175172668108314,3,47.7372,-1.4492351673800157,229000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.088333454622421,0.785136688993647,0.19325460153324442,0.5707645161416355,3,47.3693,0.3645513168899657,307635.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.03504130550976352,0.05689049678436913,0.2641928169748298,0.22950639473027618,3,47.3875,-0.542341925245025,350000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.4310368456547393,1.0939597163470771,-0.2724981249885779,0.22950639473027618,3,47.5503,0.3645513168899657,602000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.9882751467041355,-1.7412030586262481,-1.2003460956600531,-0.4530098480924425,2,47.5559,-1.4492351673800157,388000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1965064064906483,-1.584052247050209,-1.3765713218783575,-1.4767842123265205,3,47.7093,-1.4492351673800157,160000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.49245369293146396,-0.9306572817660054,0.9616392182382231,-0.11175172668108314,2,47.7044,-0.542341925245025,582500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.4787825944001147,1.7950063783334111,0.5254625054776076,0.9120226375529948,5,47.7754,1.2714445590249566,738515.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.4064932805642185,0.05689049678436913,2.0447802293158013,1.2532807589643542,3,47.6692,2.1783378011599472,765000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9359176191233087,2.134020257980484,1.764751142277224,0.9120226375529948,4,47.6286,3.085231043294938,970000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4720269717913898,0.022990068495484652,0.9200499841228147,-0.4530098480924425,3,47.7096,-1.4492351673800157,540000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.021872307727190572,0.32846066971881915,0.2816619194919031,0.5707645161416355,3,47.7552,0.3645513168899657,458000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.03504130550976352,-0.028698441619437305,0.2641928169748298,0.22950639473027618,3,47.3879,-0.542341925245025,330000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.34137154373879247,0.3496005961151095,1.1609319104392142,-1.4767842123265205,2,47.6912,-0.542341925245025,577500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.28915105639545813,-0.2651941293099549,0.6874220884284572,0.5707645161416355,3,47.681,-0.542341925245025,575000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4273681332688873,0.6149727164054508,0.8636388400420708,0.5707645161416355,3,47.3503,0.3645513168899657,315000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.008763701588148222,0.5323665374931944,0.29902723643981927,0.22950639473027618,3,47.3631,0.3645513168899657,290000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.017110870295987,1.357989442273555,0.6798400351497527,0.22950639473027618,4,47.6097,1.2714445590249566,1080000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.8570338393492251,-0.3620689816841826,-1.8665704641139012,-1.4767842123265205,4,47.5457,-0.542341925245025,229000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
