sqft_living,sqft_living15,sqft_liv_per_bedroom,bathrooms,bedrooms,lat,grade,price,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8
11.255721130170862,3.7347782155676006,4.149847232070455,1.0,3,47.5093,6,210000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13.305694747592716,3.8129094025436547,4.523694945216505,2.5,3,47.3291,8,298900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14.33579319130381,3.8608831411202513,4.686903575684388,2.5,3,47.5123,8,475000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13.145533487251852,3.8036284547440857,4.4969660210937,2.5,3,47.432,7,339950.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.243713868646477,3.729482612801531,4.535196744529566,2.0,2,47.5426,7,340000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.028616383053691,3.842907438118591,4.477210260038826,1.75,3,47.3609,7,263000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.026709592929548,3.864256952217845,4.555145016755417,2.5,5,47.7587,8,755000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13.398215007370066,3.778039006456577,4.538962464095124,2.25,3,47.4838,8,325000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.329330666197553,3.744940381218449,4.354556647024293,1.5,3,47.6965,8,375000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15.045696140138059,3.776658105264904,4.661615144475809,2.5,4,47.426,9,706000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.799189319315289,3.8447941264174106,4.787921053318961,2.5,2,47.7161,8,740000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.41269576489297,3.7382273927663325,4.369597012303627,1.75,3,47.4605,7,295500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13.957530422303758,3.7607303053828676,4.385570310363646,2.0,5,47.634,7,580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11.995501096459513,3.8151545475224493,4.491413701808659,2.0,2,47.5277,6,480000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.994433511030904,3.8390697310006767,4.47139487886888,2.25,3,47.5484,8,515000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14.170054352642133,3.872401641399698,4.5275635695262855,2.5,4,47.45,9,427500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11.133587752153169,3.7738641971194453,4.330993947510048,1.0,2,47.5294,6,389950.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.948175497681605,3.765214334406741,4.284272816941287,1.75,3,47.5445,7,464600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.034042228463754,3.8290785176861752,4.640593093895088,2.0,3,47.6476,8,875000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13.517725073910153,3.762237236414752,4.558499453648986,2.5,3,47.5328,6,291700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.034042228463754,3.8341472784272916,4.5058377436926085,1.75,4,47.6879,8,555000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13.517725073910153,3.864256952217845,4.558499453648986,2.0,3,47.5717,8,550000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.161902603712166,3.831124086292118,4.4997154255126945,2.5,3,47.3363,8,257000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12.392058605627202,3.797568445186528,4.365884609002747,1.5,3,47.5009,7,327000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14.494029890040329,3.841956135526603,4.710717599982565,2.0,3,47.5056,9,850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13.785656992279515,3.83213777328194,4.356845551039999,2.75,5,47.667,7,671500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13.290021915094014,3.7807694438287918,4.38234982570631,3.0,4,47.5468,7,320000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.218218880698991,3.884644948190746,4.535196744529566,2.75,4,47.5901,8,950000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12.79975955949106,3.8117758800042787,4.437930367865211,1.75,3,47.4435,8,317000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12.744581345107143,3.7666848630417076,4.428336892933181,2.25,3,47.3124,7,230000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.674103503397522,3.676152088140409,4.2321401257037845,1.5,3,47.5998,8,356999.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.688446420679284,3.7938300935843436,4.4185272834176175,2.0,3,47.6398,7,640000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13.428494323895444,3.779409404258113,4.543931941778684,1.75,3,47.4185,7,250000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14.749799675727166,3.8036284547440857,4.51267196399249,3.5,5,47.6782,10,1290000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12.221942198828994,3.7724508846483378,4.335008810049578,1.0,3,47.5166,6,210000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.701923829195774,3.8379989517956643,4.58821170649632,2.5,3,47.3521,7,289950.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14.194220093935975,3.8565671075916343,4.665324646467494,2.5,3,47.4381,8,415000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11.948175497681605,3.718423887399395,4.284272816941287,1.0,3,47.7182,7,355500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11.430070937037796,3.771026457583226,4.387704276329101,1.0,2,47.5245,5,255000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11.674103503397522,3.7145898148627436,4.2321401257037845,1.0,3,47.3781,6,225000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.60624579547402,3.8094864964206474,4.640985031201785,2.0,5,47.5798,7,760000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
