sqft_living,sqft_living15,sqft_liv_per_bedroom,bathrooms,bedrooms,lat,grade,price,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8
-1.4137786647236754,-1.0063123957228455,-1.6736895256852742,-1.4767842123265205,3,47.5093,-1.4492351673800157,210000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.23433072075152983,-0.14412338027926183,0.040089298133720155,0.5707645161416355,3,47.3291,0.3645513168899657,298900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7019320801335754,0.6102920082338738,1.400511663433334,0.5707645161416355,3,47.5123,0.3645513168899657,475000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.35592329229505,-0.2672932396283452,-0.1365889311259702,0.5707645161416355,3,47.432,-0.542341925245025,339950.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9395676357039467,-1.0525010929787517,0.11959450130058073,-0.11175172668108314,2,47.5426,-0.542341925245025,340000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4410380923755141,0.30236735986116536,-0.2602636916077529,-0.4530098480924425,3,47.3609,-0.542341925245025,263000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.5044430523208085,0.6718769379084155,0.26270386700092974,0.5707645161416355,5,47.7587,0.3645513168899657,755000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.16137517782541774,-0.5752178880010537,0.14609623568953425,0.22950639473027618,3,47.4838,0.3645513168899657,325000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8909306070865387,-0.9139350012110329,-0.9139731398686067,-0.7942679695038017,3,47.6965,0.3645513168899657,375000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.5287615666295125,-0.5906141204196891,1.1531621424697682,0.5707645161416355,4,47.426,1.2714445590249566,706000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17908402249643873,0.33315982469843625,2.5577540650843047,0.5707645161416355,2,47.7161,0.3645513168899657,740000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8422935784691307,-0.9755199308855745,-0.8433018481647307,-0.4530098480924425,3,47.4605,-0.542341925245025,295500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3249951083486629,-0.7599726770246787,-0.765563427290467,-0.11175172668108314,5,47.634,-0.542341925245025,580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.073319464401819,-0.11333091544199099,-0.17192457697790803,-0.11175172668108314,2,47.5277,-1.4492351673800157,480000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.46535660668421813,0.2407824301866237,-0.29559933745969136,0.22950639473027618,3,47.5484,0.3645513168899657,515000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5317024799726472,0.8258392620947697,0.06659103252267368,0.5707645161416355,4,47.45,1.2714445590249566,427500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4624156933410835,-0.6214065852569599,-1.0199800774244208,-1.4767842123265205,2,47.5294,-1.4492351673800157,389950.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.097637978710523,-0.7137839797687724,-1.21432612961008,-0.4530098480924425,3,47.5445,-0.542341925245025,464600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.397950651274775,0.08682010600026949,0.9588160902841092,-0.11175172668108314,3,47.6476,0.3645513168899657,875000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0641011205906016,-0.7445764446060432,0.2874388190972862,0.5707645161416355,3,47.5328,-1.4492351673800157,291700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.397950651274775,0.16380126809344658,-0.0791685066165707,-0.4530098480924425,4,47.6879,0.3645513168899657,555000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0641011205906016,0.6718769379084155,0.2874388190972862,-0.11175172668108314,3,47.5717,0.3645513168899657,550000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.343764035140698,0.11761257083754033,-0.11892110820000099,0.5707645161416355,3,47.3363,0.3645513168899657,257000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8544528356234827,-0.3442744017215223,-0.8609696710906997,-0.7942679695038017,3,47.5009,-0.542341925245025,327000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8721616802945037,0.28697112744252995,1.6478611843969009,-0.11175172668108314,3,47.5056,1.2714445590249566,850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.16692476534208672,0.13300880325617576,-0.9033724461130253,0.9120226375529948,5,47.667,-0.542341925245025,671500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.24648997790588184,-0.5444254231637828,-0.7814644679238391,1.2532807589643542,4,47.5468,-0.542341925245025,320000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5803395085900552,1.0721789807929365,0.11959450130058073,0.9120226375529948,4,47.5901,0.3645513168899657,950000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5991084353820904,-0.15951961269789727,-0.48994538964535034,-0.4530098480924425,3,47.4435,0.3645513168899657,317000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
